"another day, another opportunity.....don't give up try again.",,397632225447268353,316949753
"AT_USER biology apart from hearing, state another function of the human ear. (1mk)"" apart from hanging earings?",,397632254748688384,94778587
AT_USER hi i would like to check if my shell fuel card is ready. i won it on AT_USER a few weeks back.,,397632459527188480,41856198
[moderate] still on mombasa rd towards cbd near the bellevue area as of 10:42 nairobisc,,397632469530189825,969336888
[moderate] still on mombasa rd towards airport near the bellevue area as of 10:42 nairobisc,,397632470373249025,969336888
[moderate] still nw-bound on moi ave after mama ngina st jnctn as of 10:42 nairobisc,,397632472248102913,969281192
[moderate] still se-bound on moi ave to mama ngina st jnctn as of 10:42 nairobisc,,397632473666170880,969281192
[slow] changed from [moderate] in nyayo rndbt as of 10:42 nairobisc,,397632478795399168,965737039
and indeed the laptopmuthurwa stalls have been felled (@ total buru buru) URL,,397632802856112128,265340445
wack grab dat lil prick by her top put it ova her fuckin head and teach deez em fuckin lessons.,,397632839963131904,84553085
wack grab dat lil prick by her top put it ova her fuckin head and teach em fuckin lessons.,,397632855083593728,84553085
"AT_USER lmao..chill bruh ""AT_USER umma start givin yall bitches wedgies at lifestyle mall startin dis week"""" nosympathy",,397633201579253761,84553085
"i eat ha ice cream,she eat my ice cream cum......# lil wayne",,397633229068713984,1168283322
i love these people &lt;3 (@ nairobi dev school w/ AT_USER [pic]: URL,,397633252074475520,533064683
ya ll lame ass bitches idling around lifestyle mall finna get a lil wedgie this week .,,397633551589707776,84553085
"ati mwanaume ni.......six pack,kitambi wachia stove...tihihihihihi ....huhuhuhu... hahahahaha",,397633683446046720,1168283322
the point you wish you had bought safaricom shares when they were kes 2.9! now trading at a high of 9.9 AT_USER,,397633688034639872,199188127
"AT_USER mitm. so of these preacher use reverse psychology and instil fear to the congregation, its outright fleece, its shocking",,397633864375754752,187403672
in my language is called chaï in kikuyu and my national language sheng is ngiai/mtibe lol AT_USER,,397633894058827776,113359997
smintgivesfreewedgiesweek nonegotiating,,397633971045269504,84553085
"AT_USER biology how does man pollute the air? (2 marks)""breathing out instead of in",,397634009976799232,94778587
"ahsante ""AT_USER karibu AT_USER",,397634229817081856,290743576
tlc time for her... @ toyotsu auto mart kenya URL,,397634883268657152,267147112
"AT_USER biology what is the role of sweat in human skin? (2mks)""body repellant",,397634901769732096,94778587
"AT_USER biology in what form is oxygen transported from the lungs to the tissues? (2 marks)"" form 36a",,397635076512808960,94778587
"AT_USER biology which heart chamber receives oxygenated blood from the pulmonary veins? (3 marks)""auricles",,397635650297798656,94778587
i'm at thika road mall URL,,397635856095510528,87609624
[moderate] changed from [slow] in nyayo rndbt as of 10:58 nairobisc,,397636232651345920,965737039
i'm at dtb center headquartres [pic]: URL,,397636366626217985,76872874
huge fire just started right now in highridge village korogocho slum AT_USER URL,,397636564744151040,202547517
116 cc2 keshokutwa 2moredays lecrae hiphop @ music head URL,,397636583958257664,198442898
i'm at k.u parklands campus school of law URL,,397636629525168128,106105958
ivo ndo kunaendanga.....kenrazyyyyyy.,,397636888753741824,1168283322
niggaz ain't bout they actions .,,397637142652133376,84553085
"call operations management. itlevelstothisshit @ biashara hall,lower kabete campus URL",,397637188072267776,336660894
"some help here in highridge in korogocho to put off the fire,its spreading vry fast. firefighters AT_USER URL",,397637324991102976,202547517
heard the results are out .... i bloodclat dislike this feeling .,,397637836100628480,84553085
i'm at getrude muthaiga URL,,397637851447574528,474820385
"i am trying to imagine how amazing it will b, if whenever you go to slp you can hardly wait to get up in the morning just to do it..success.",,397638434119892992,1150235292
"AT_USER i am an impatient person which is why i hate painting my nails but i have to"" u can as well dip ur fingers in paint .",,397638772969709568,84553085
gt 2 hold on tyt on th gud things in lyf...opportunity only kams once..,,397638830255120384,1168283322
92izon dans la maison AT_USER,,397638986862460928,463188570
"was kenya mall massacre 'mastermind' backed by cia cash? URL via AT_USER hmmm,.. well, this article can be anything!",,397639010245304320,179169080
"abraham became the father of nations through faith. likewise,you can become whatsoever you want to be in life if only you can have faith",,397639164671582208,624370790
chilling with my old man (@ cafe deli) URL,,397639228416589824,132182725
[moderate] still on mama ngina st to moi ave as of 11:14 nairobisc,,397640021529743361,969281192
[moderate] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 11:14 nairobisc,,397640061614690304,965737039
[moderate] still at westlands rndbt entry from the mall shopping centre as of 11:14 nairobisc,,397640062331932673,965832518
[moderate] still on waiyaki way to westlands rndbt from cbd as of 11:14 nairobisc,,397640063145631744,965832518
[moderate] still on waiyaki way from westlands rndbt towards cbd as of 11:14 nairobisc,,397640063829303296,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 11:14 nairobisc,,397640064605253633,965832518
these hoes need guidance,,397640145656365056,84553085
"beware beware beware, of a woman wit a broken heart",,397640458824085504,84553085
"AT_USER residents trying to put it off,somehow managing it before it spreads further. korogochofire",,397640711618965504,202547517
"hehe ambia yeye atafute idler mwingine!!""AT_USER kuna watu pesa huwasumbua,mtu ananiitia pombe saizi on tue hehe",,397640796863995904,338991703
"come through ya ll hoes,smint ready to council ya ll .",,397640881232429056,84553085
dc... (@ central bank) URL,,397641699025235968,221681274
i'm at dafina consultants ltd URL,,397642002210488320,186357866
lol that was me yesterday “AT_USER when i make it out of the friendzone URL,,397642007650115584,78237913
il a des jours comme sa :(,,397642403525320704,463188570
AT_USER am great :-). you have been mia,,397642877364633600,136961103
she thinks she loves me .. that bitch be funny .,,397643184022769664,84553085
when you meet your ex and you expect the old chemistry back nshit...she slapped me when we met yesterday. apparently i owe her money,,397643327643734016,78237913
meeting!!! (@ geomaps centre) URL,,397643585883217920,44838017
"god is alwys wth us in any kind of struggle we face, he guide n lead us, thank yu lord fo givin us anar day to see aw beautiful life is.",,397643972593860608,784353751
"you have no work work ethics when you're working on something that's not working...okay, where i'm i going with this?😕😕",,397644127963082752,78237913
AT_USER hehehe,,397644265146556416,200080563
fuck yolo!i av alwys made it.,,397644512304320512,784353751
no service?? but i still got the wi-fi intact. bliss. now i'm tweeting offline. i can subtweet my ex.. she won't get me when she calls back,,397644811911823360,78237913
partners should not go through their partners phone and calling numbers on the log plus stalking their partner.,,397645383381573632,1623157268
"trying to fix my pals iphone that went on recovery mode. i feel like steve jobs right now...although i got no job,coz my pal won't pay me",,397645388418527232,78237913
"i'm at china centre (nairobi, kenya) URL",,397645818192482304,354839855
sh!t.,,397645939277459456,78237913
some good times with vee.,,397646115413037057,250577776
“want to make better decisions? learn from the worst ones in history URL AT_USER,,397646250063192064,123504640
AT_USER you choose to.,,397646308195835904,250577776
"how about that pound cake?"" what does that even mean???",,397646342727532544,78237913
"“it takes a heart to forgive and strength to move on"" leadership leadfromwithin leadwithgiants” AT_USER",,397646689492021248,123504640
AT_USER hehehehe....gud 1..,,397646963740381184,1168283322
raise up yoe hands if you don't like the weather here right now.,,397647491891351552,250577776
tje world tallest statue is under construction in india! URL,,397647616357715968,123504640
"following back rt ""AT_USER nf AT_USER",,397648262670581760,283130535
“AT_USER with my loves tirimurai and AT_USER looooove to love these super talented kids URL one love mercy ! :),,397648447433494528,464767581
AT_USER AT_USER wtf this is from nairobi. oh and mall attacks seem common in the states. fuck states. im going to canada.,,397648620478267392,482066976
AT_USER will add you...nko meeting saa hii AT_USER AT_USER AT_USER AT_USER AT_USER,,397648753920049152,216302379
i love serving our armed forces! (@ armed forces memorial hospital) [pic]: URL,,397648847713099776,71461410
fuckery!!! among the reasons aliens avoid earth smh URL,,397649173765312512,78237913
happy burfday to the homie AT_USER nzambulite one love g turnup !,,397649285602234368,464767581
fuckery “AT_USER AT_USER we want to hire you. to apply carefully follow the directions in the image here&gt;&gt; URL,,397649317219282944,78237913
fuckery “AT_USER AT_USER URL,,397649373305511936,78237913
things have changed drastically.narobi city URL,,397649714356969472,2149463895
AT_USER good initiative. it's usefulness will be accessed on the your next choice.,,397649729368358912,250577776
you want social media to solve your personal shitty issues??! some fuckery right there!! smh,,397649843981533184,78237913
you know your mama hates you when you are called dickie head @ nairobi city URL,,397650237185335296,336660894
AT_USER i have been surprised a number of times,,397650728401252352,828448958
"a dude asks a mama, with a ring, in a club if she is married. the next thing, the dude is snoring on the table. natural selection.",,397651142735581184,250577776
team mafisi itlevelstothisshit @ kapenguria rehabilitation centre URL,,397651326387376128,336660894
[moderate] still on mombasa rd towards cbd near the bellevue area as of 11:58 nairobisc,,397651351917711361,969336888
[moderate] still on mombasa rd towards airport near the bellevue area as of 11:58 nairobisc,,397651352626536448,969336888
[moderate] still nw-bound on moi ave after mama ngina st jnctn as of 11:58 nairobisc,,397651353641574401,969281192
[moderate] still se-bound on moi ave to mama ngina st jnctn as of 11:58 nairobisc,,397651354446884864,969281192
un truc de malade,,397651640125521920,463188570
/o “AT_USER why is a person who plays the piano called a pianist but a person that drives a race car is not called a racist?”,,397651785583984640,78237913
AT_USER i woke up she was on top and the d was inside,,397651952190103552,828448958
you know you are officially a kogal'o follower when you get this at a wedding @ kasarani URL,,397652056586338304,336660894
AT_USER r u still asleep?,,397652914153717760,828448958
shopping with mama....... (at AT_USER moi avenue) URL,,397652931966537728,112397888
"gardencity. largest retail mall. shopping, leisure, 3 acre park, 500 homes.",,397653089412333568,179169080
i'm at westlands (nairobi) URL,,397653168861249536,132695734
AT_USER lol. its called sleep f$%kn,,397653687981850624,828448958
east africa art on rise as kenya holds first commercial auction organized by circle art agency: kenyan painter... URL,,397653962385395712,15620617
AT_USER arent there like a gazillion poor indians priorities 3rdworldproblems,,397654391907680256,482066976
flying doctors cessna/208 b grand caravan (@ wilson airport (wil) w/ 4 others) [pic]: URL,,397655710764634112,37165346
i'm at the hood URL,,397655917116014592,1339034090
i'm at bemuda plaza (nairobi) URL,,397657091508539392,354839855
AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER i've added you,,397658714582556672,216302379
[moderate] still on mama ngina st to moi ave as of 12:30 nairobisc,,397658894484254720,969281192
[moderate] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 12:30 nairobisc,,397658947433164800,965737039
[moderate] still at westlands rndbt entry from the mall shopping centre as of 12:30 nairobisc,,397658948376875008,965832518
[moderate] still on waiyaki way to westlands rndbt from cbd as of 12:30 nairobisc,,397658949073121280,965832518
[moderate] still on waiyaki way from westlands rndbt towards cbd as of 12:30 nairobisc,,397658949983293440,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 12:30 nairobisc,,397658950692134912,965832518
day 2: presentation by ecofund.. so very innovative. 4mnairobi 4m2013,,397659032997359616,1854971802
AT_USER hhuu,,397659217873874944,409638745
"AT_USER thanks to that culture week opening event the cat will be postponed""....kwani uko k.u",,397659515115823104,507267782
hey gal!! i like what i see. is your wetgate under siege? *hides*,,397661009969950720,84576865
AT_USER URL,,397662172551348224,409638745
[moderate] still in nyayo rndbt as of 12:42 nairobisc,,397662665809461248,965737039
business lunch (@ seven seafood and grill) URL,,397663129741848576,33581035
AT_USER yes,,397663298818420736,409638745
AT_USER AT_USER ...yet most of us still think it's humour,,397663556927492097,35945104
what is the difference between inquiry and enquiry? swalanyeti,,397663563877466112,44922173
therapy roadtopeace myellowchair psychology @ le rustique URL,,397665735906193408,246786056
AT_USER haha i see it really does! perhaps i should plan to address this?,,397666155651162112,325745714
the at work network &gt;&gt;&gt;,,397666239847628800,325745714
happy happy happy!!!!,,397667234900115456,102992176
AT_USER nko point kaa decimal .area code ni k west .valuvalu kwa list pliz .big up all bangaiza family .pamoja,,397667956693295104,1899415453
AT_USER is vipi musaa...mombasa mwambaje .,,397668416602923008,1899415453
AT_USER ati saa izi kunaendangaaa hivii lol URL,,397669840267534336,1899415453
[moderate] still on mombasa rd towards cbd near the bellevue area as of 13:12 nairobisc,,397670217788059648,969336888
[moderate] still on mombasa rd towards airport near the bellevue area as of 13:12 nairobisc,,397670219398668288,969336888
[moderate] still nw-bound on moi ave after mama ngina st jnctn as of 13:12 nairobisc,,397670220183007232,969281192
[moderate] still se-bound on moi ave to mama ngina st jnctn as of 13:12 nairobisc,,397670220958924800,969281192
i'm at analabs [pic]: URL,,397670980015116289,71461410
AT_USER thanks legend!,,397671334609973248,1356633876
i'm at fang fang (nairobi) URL,,397671621714255872,53021837
"AT_USER karibu sana mzazi niangushie moja ya aaron neville by te name i dont know how much, .. pamoja tuva",,397673265272856576,594480288
pro 23:24 the father of a righteous man has great joy; he who has a wise son delights in him. URL,,397676587573063681,544563953
i'm at yaya center (nairobi) URL,,397676725003649024,427494333
no more queuing in banks!!! yay!!,,397676814854004736,201287355
AT_USER hae mzazi tuva kip the fire burning pagan hot,,397677071767719936,2160299322
[moderate] still on mama ngina st to moi ave as of 13:40 nairobisc,,397677794932436992,969281192
[slow] changed from [moderate] in nyayo rndbt as of 13:40 nairobisc,,397677825722810368,965737039
[moderate] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 13:40 nairobisc,,397677826427469824,965737039
[moderate] still at westlands rndbt entry from the mall shopping centre as of 13:40 nairobisc,,397677827115327488,965832518
[moderate] still on waiyaki way to westlands rndbt from cbd as of 13:40 nairobisc,,397677827903868928,965832518
[moderate] still on waiyaki way from westlands rndbt towards cbd as of 13:40 nairobisc,,397677828709154816,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 13:40 nairobisc,,397677830420430848,965832518
what are the plans for the national 15s side especially with the world cup coming up? AT_USER,,397678477975228416,41856198
"valuing a person is not merely seeing each day. what counts most is that in our busy life, we rem each other even just by saying ""take care",,397679374054338560,481000232
gud tyms.... URL,,397679603692486656,1168283322
having a nice lunch after business deal going through,,397680634979942400,261124659
these bad bitches deserve this check .,,397681161889013760,84553085
[moderate] changed from [slow] in nyayo rndbt as of 13:57 nairobisc,,397681543600025600,965737039
"we love people who are like us, &amp; hate people who are like us.",,397681635505602560,84553085
"12 year old girls out here thinking they ""bad bitches"". child, you don't even have tits yet. stfu and sit the fuck down.",,397681944827154432,84553085
on tht beef fry ugali kujengamwili (@ tamu-tamu inn) URL,,397682474689781760,76872874
"corruption fights back&gt;&gt;""AT_USER ntvkenya’s dennis okari threatened by the rogue pastors he exposed &gt; URL",,397682847718592512,587655557
AT_USER is fasting in the month of muharram a must? or sunnah? any benefit?,,397682856526618624,123011404
obesity: when you buy a hula-hoop and it fits you.,,397683092984315904,84553085
these fat hoes be reading menus like bible verses...,,397683567049719808,84553085
nasyaiwe superstar *** :-),,397683651179053056,576513837
great looking cookies! (@ buttercup bakery) [pic]: URL,,397683817458438144,89148409
aint lunch time over yet ?,,397683880712364032,84553085
"rt ""AT_USER AT_USER shame on you......” now now what have i done??",,397684066650451968,1043125363
fat female titties are always in the way! these niggaz bout to be tied in a knot!,,397684494951399426,84553085
bitches are so nasty! fuckin for free smh. these chubby females aint doin shit if food ain't involved,,397684836338388993,84553085
you can't even crop em out of the photo bruh!!!,,397685257282928641,84553085
[moderate] still on mombasa rd towards cbd near the bellevue area as of 14:13 nairobisc,,397685319501238272,969336888
[moderate] still on mombasa rd towards airport near the bellevue area as of 14:13 nairobisc,,397685320625303552,969336888
[moderate] still nw-bound on moi ave after mama ngina st jnctn as of 14:13 nairobisc,,397685321707450368,969281192
[moderate] still se-bound on moi ave to mama ngina st jnctn as of 14:13 nairobisc,,397685322600824832,969281192
AT_USER there's no bigger lie like the toupee on AT_USER,,397685381795045376,35699185
rt “AT_USER AT_USER you've been yourself.... get your whatsapp on.” you will have to come here and make me switch it on!*,,397685399960952832,1043125363
AT_USER boxer 2k kwani ina yssup ndani yake .,,397685516117606400,1899415453
technical foul bitches all over here ...,,397685798067113985,84553085
ray is going green with fanta orange @ karura forest URL,,397686243133509632,146497742
intellectual property law class (@ the catholic university of east africa) URL,,397686294274637825,220673827
rt “AT_USER AT_USER haiya... where you?” if i tell you i will have to kill you!! :),,397686306601730048,1043125363
AT_USER dec,,397687604550070272,409638745
"legend on duty, during mdqs vid shoot earlier today. @ karura forest URL",,397688179928858624,146497742
"i'm at galleria shopping mall (nairobi, kenya) URL",,397688294869581824,920647572
"AT_USER AT_USER AT_USER welcome to the family, looking forward to the journey",,397688417842393089,1043125363
URL,,397688682792366080,1037892270
[slow] changed from [moderate] in nyayo rndbt as of 14:29 nairobisc,,397689092458037248,965737039
"AT_USER asante sana, we excited to be here promiseland",,397689206459625472,1356633876
"rt AT_USER you saw what happened the last time you two went up against me, we discovered edna is an idiot, and my awesome strength guunz!!",,397689255256158208,1043125363
AT_USER URL,,397689599117778946,409638745
nice stroll (@ the bella orchid) URL,,397690615896764416,89148409
"AT_USER trust me your better half won't help u for shit unless she knows jujitsu which still ill jus blow her away, your tools are useless",,397691022828134401,1043125363
lunch (@ capital center) URL,,397691723931193346,300232918
choose your friends carefully. they are the ones who tag you in photos.!,,397691741652140035,279226561
ed @ karura forest URL,,397691879871217664,146497742
"home @ mihuti court, state house rd, nairobi, kenya URL",,397692323766992896,354839855
"AT_USER i don't judge you by your covers i whooped your asses,clean while you guys umad me! :) and please get this now i am area 51!!!",,397694236747128832,1043125363
throwing money at a problem will never solve it - AT_USER,,397694419110871040,32167773
this dba class will be the death of me...😩😩 (at institute of software technologies) [pic] — URL,,397694578104360960,69873838
"i'm at AT_USER galleria (nairobi, kenya) URL",,397694584551399424,295561297
you know what i enjoy saying these days? 'ew public school' 😂😂😂😂😂😂,,397694701857701888,424518057
its just a lousy day (@ morningside office park) URL,,397695007718903808,323255339
i'm at morningside office park URL,,397695416961343488,323255339
AT_USER utapepea tena,,397695610079678464,409638745
"(@ galitos,moi avenue,nairobi) URL hey who is there",,397695653771751424,630264309
"eti unasema alioko juu umngojee chini, panda na wewe muwe wote uko juu la sivyo utamgoja sana ashuke kwani yeye pia alitoka hapo chini",,397695889789452288,352341299
"(@ hilton hotel, nairobi) URL nanywa chai",,397695890934484992,630264309
(@ nairobi aviation college) URL steeping out of class,,397696331101528064,630264309
"AT_USER so where is the arena i need to go eat in preparation i think a large shake and pork at impala, you ladies hit the gym.",,397696401867816960,1043125363
"(@ kismayu,somalia) URL mwenyewe",,397696592280838144,630264309
[moderate] still on mama ngina st to moi ave as of 14:59 nairobisc,,397696650824544256,969281192
"elasticity, all along it was this easy",,397696685641842688,789351523
[moderate] changed from [slow] in nyayo rndbt as of 14:59 nairobisc,,397696698891259904,965737039
[moderate] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 14:59 nairobisc,,397696700019535872,965737039
[moderate] still at westlands rndbt entry from the mall shopping centre as of 14:59 nairobisc,,397696700791287808,965832518
[moderate] still on waiyaki way to westlands rndbt from cbd as of 14:59 nairobisc,,397696703802777600,965832518
[moderate] still on waiyaki way from westlands rndbt towards cbd as of 14:59 nairobisc,,397696704637435904,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 14:59 nairobisc,,397696706449403906,965832518
"in short,ivo ndo kunaendanga......",,397696763471335424,1168283322
(@ club sylk nairobi) URL nakam kwa hii club,,397696824183898112,630264309
(@ meridian hotel nairobi) URL,,397697135170560000,630264309
"AT_USER then i'll go sleep abit, meanwhile your all working your strategy to beat me!!",,397697726416441344,1043125363
(@ jkia) URL,,397698127769382912,630264309
AT_USER this is how we lose business a frequent flyer AT_USER has been trying to get info/resv on the bkk 250usd offer but... 1/2,,397699851372068864,32167773
"asktb , okaaaay!!!!!",,397700466949500928,293613856
bt no one at call center has info (sad) while ext 2781/2 2790/1/2/3 all going unanswered! AT_USER kindly contact 'guest' AT_USER 2/2,,397700642967277568,32167773
looking fwd to bkk with jet fighter pilot AT_USER and super engineer giddy!,,397700942118019072,32167773
AT_USER its mellowtuesday at the AT_USER with the one and only AT_USER,,397701534999666688,353222544
AT_USER our team at holidays is sleeping on the job extension going unanswered info on offers not circulated to call center cc AT_USER,,397701767321776129,32167773
"AT_USER the average human body contains enough fat to produce 7 bars of soap."" iwonder how many soaps her body can make!",,397701903536373761,353222544
don't you just love long queues. (@ equity bank mombasa road) [pic]: URL,,397702084206002176,226961658
i'm at school of medicine (uon) (nairobi) URL,,397702426062749696,71461410
"i'm at the mcmillan library (nairobi, kenya) URL",,397702472623734784,258676348
AT_USER brother mbona kipotea ama it's coz giniwasekao vacation?,,397703791610691584,32167773
on set day 2. 4mnairobi 4m2013 @ alliance francaise URL,,397703927749419008,294568051
[moderate] still on mombasa rd towards cbd near the bellevue area as of 15:29 nairobisc,,397704211908947968,969336888
[moderate] still on mombasa rd towards airport near the bellevue area as of 15:29 nairobisc,,397704212827480066,969336888
[moderate] still nw-bound on moi ave after mama ngina st jnctn as of 15:29 nairobisc,,397704213758611458,969281192
[moderate] still se-bound on moi ave to mama ngina st jnctn as of 15:29 nairobisc,,397704214740082688,969281192
"AT_USER god asks us to do things that don’t make sense. if you’re going to reach your highest potential, you have to be bold.",,397705329112547328,364854017
"i am doing it wrong, i don't say tingz on my posts!",,397706875418214400,15189384
torn in between URL,,397706951955460096,531108100
AT_USER yes according to that article,,397707079231995904,15189384
“AT_USER eabl targets senator market with sh10 spirit URL kumi kumi,,397707261633921024,15189384
girls.... &lt;3,,397708035025825793,1144385406
no subtweets this week...i promise...,,397708718626066432,1144385406
intellectual property.... very interesting in deed...,,397708730848260096,281530396
AT_USER ...edel!!!!!!!,,397709146977353728,281530396
AT_USER thanks can i come collect the cake by 8 pm?,,397709522648985601,41856198
AT_USER i 've disabled my mobile banking by mistake...help,,397709722394312704,409638745
"patrick nyamitali goes on probation for the first time at tpf6: rwanda's patrick nyamitali has, for the first ... URL",,397710408338780160,15620617
AT_USER i will be uko by 6,,397710540422017024,41856198
"that's y mututho ako area""AT_USER consumption of alcohol may cause you to thay shings like thish.",,397710557174038528,531108100
wish mum would stop saying 'git,,397710631983673344,424518057
"great new uk government-led partnerships with business, fuelling the engine of development AT_USER URL [2/2] biz4tz”",,397711423062962176,182427192
AT_USER ikr? 😜 blessed cc AT_USER,,397711526179520512,32167773
[moderate] still on mama ngina st to moi ave as of 15:59 nairobisc,,397711760964059136,969281192
AT_USER just woken up for the fourth and last time today. u were to come over..what happened?,,397711902027309056,828448958
URL,,397712311060017152,409638745
"on the next episode tujuane rt""AT_USER so true""AT_USER hahahaha! tujuane galore AT_USER AT_USER AT_USER",,397712785146400768,278371434
"pole sana rt""AT_USER AT_USER check dm.",,397713101166227456,278371434
i think i have locked it AT_USER,,397713333467766784,588383609
AT_USER oh huko ni kwenu? surprise surprise,,397715349732610048,773671710
AT_USER seriously? what aa battery are these yawa? URL,,397715417981931520,32167773
[moderate] still in nyayo rndbt as of 16:17 nairobisc,,397715518213201920,965737039
[moderate] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 16:17 nairobisc,,397715519022723073,965737039
[moderate] still at westlands rndbt entry from the mall shopping centre as of 16:17 nairobisc,,397715520260034560,965832518
[moderate] still on waiyaki way to westlands rndbt from cbd as of 16:17 nairobisc,,397715521132429313,965832518
[moderate] still on waiyaki way from westlands rndbt towards cbd as of 16:17 nairobisc,,397715522193592320,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 16:17 nairobisc,,397715522948567042,965832518
get away,,397715747126132736,531108100
never introduce your friends to one another because they end up liking each other more than they ever liked you.,,397715833461698560,193646031
"kwani yeye anaona in reverse?""AT_USER my lecturer never knew i drink till one day i came to class sober",,397715982380457984,531108100
i still wonder why we hold office meetings in apartments. (@ rose avenue) URL,,397716271468670976,251580306
"seems like pia yeye alitoa lock""AT_USER when am sober,i act weird,when am drunk,i act normal,the lecturer was confused AT_USER",,397717224724910080,531108100
a celebration of two great orgs: AT_USER and AT_USER featured as the dynamic duo in AT_USER URL,,397717225404387328,182427192
"“AT_USER some people are like clouds. when they go away, it's a beautiful day.”",,397717280634961921,49284332
AT_USER AT_USER AT_USER AT_USER AT_USER,,397717459748130816,41856198
thanks AT_USER (florence) for that rapid response proud to be part of the pride of africa! AT_USER you will be sorted ;),,397717536663683072,32167773
AT_USER AT_USER AT_USER AT_USER AT_USER cess nakuja mbagathi way URL,,397717862506594305,41856198
this feeling ya kuasober aint good,,397717888465137664,531108100
just getting in and diving in bed is acc so nice,,397718278816428032,424518057
"@ segret business centre, milimani rd, nairobi, kenya URL",,397718803666460672,354839855
frozen yoghurt for my girl priscilla mweru's birthday with nelson mwangi @ planet yoghurt URL,,397718951574392832,339673751
"we took ourselves to that point""AT_USER its ironic how politicians divide us and terrorists unite us",,397719097926238208,531108100
kucultureweek kucultureweek happy *smiles*,,397719655584120832,1202010384
AT_USER AT_USER AT_USER AT_USER good job nguyas pple sampling went well masahani zili lambwa waiting for final decision&lt;3,,397719889781485568,912035498
wacha ningoje hii kusa bus (@ kenyatta university school of law parklands tv room) URL,,397720313733332992,106105958
i'm at club spree (nairobi) URL,,397720615110852608,103273994
AT_USER works kibao,,397721165822976000,94326991
AT_USER hahaha chipo mwitu achia kuna bahaa na govi,,397721519293734912,106105958
today was a productive day! like all other tuesdays! now for books :),,397722009331056640,221659433
if she aint *creaming or c*ming then dude you aint h*mping her right! notjustsaying,,397722097138819073,193646031
don't call me: hun honey babe baby boo love sweetie sweetheart or any of that stuff! unless i'm the only one you're saying that to!,,397722102213922816,348385082
“AT_USER eabl targets senator market with sh10 spirit URL kumi kumi,,397722328278106113,15189384
a real relationship has: - fights - faith - tears - pain - arguments - patience - no secrets - jealous - love,,397722486944841728,348385082
a real boyfriend isn’t afraid to kiss you in front of his friends &amp; he won’t ignore you. he'll treat you like he does when you're alone.,,397722581241188352,348385082
5 rules of a relationship - stay faithful - make them feel wanted - respect your partner - don't flirt w/ others - have time for each other,,397722835223080960,348385082
cup a soup&gt;&gt;&gt;&gt;,,397722937278881792,424518057
[moderate] still on mombasa rd towards cbd near the bellevue area as of 16:47 nairobisc,,397723067440320512,969336888
[moderate] still on mombasa rd towards airport near the bellevue area as of 16:47 nairobisc,,397723068551806977,969336888
[moderate] still nw-bound on moi ave after mama ngina st jnctn as of 16:47 nairobisc,,397723069235486720,969281192
[moderate] still se-bound on moi ave to mama ngina st jnctn as of 16:47 nairobisc,,397723070091128833,969281192
the lil things that matter...:),,397723155189739520,1144385406
vegetarian,,397724169301155840,531108100
"ooh my ! how cute""AT_USER police dog on his first day of training. URL",,397724562240339968,1144385406
its almost midweeeeeeek,,397724661821497344,160164088
"remember, remember, the fifth of november, gunpowder treason and plot"". (@ aga khan university hospital) URL",,397724720931811328,94666900
chillin with AT_USER (at AT_USER studios) URL,,397724935969599489,224586758
the mural @ capital center.. figuring out whether its indian or chinese is the hardest task for my… URL,,397726049083330560,301526153
"safcom wamenitext ""AT_USER ""AT_USER finally....yaani nimekuwa mteja for two hrs n it felt like 2 days"" and no one called",,397726284534390784,515832649
AT_USER gor mahia fans tell raila to keep off attending their matches says he is bad luck URL you wish ma dia,,397726827965587456,112409219
king solomon alikua anatumia viagra type gani? 700wives n 300concubines,,397727184926044160,531108100
i'm at gpo (nairobi) URL,,397727328530628608,325579230
"smh! you need a nap""AT_USER AT_USER kwenu ni murang'a na kite...surprise lol",,397727663944912896,773671710
blackout in donholm around steers. when can we expect power back?,,397728379966746624,32427753
"kama mugabe""AT_USER if that miss kakamega is the winner how do the losers look?",,397729139924684800,531108100
kakamega is that the best u got??????,,397729327493939200,531108100
"let them b warned""AT_USER we play real sociedad away ucl",,397729611020500993,531108100
[moderate] still on mama ngina st to moi ave as of 17:17 nairobisc,,397730652553883648,969281192
[moderate] still in nyayo rndbt as of 17:17 nairobisc,,397730707939663872,965737039
[moderate] still on mombasa rd towards nyayo rndbt near marshalls bldg as of 17:17 nairobisc,,397730710850502656,965737039
[moderate] still at westlands rndbt entry from the mall shopping centre as of 17:17 nairobisc,,397730712519860226,965832518
[slow] changed from [moderate] on waiyaki way to westlands rndbt from cbd as of 17:17 nairobisc,,397730715120316416,965832518
[moderate] still at westlands rndbt exit to the mall shopping centre as of 17:17 nairobisc,,397730717548822528,965832518
AT_USER i have but not sold,,397731434456449024,33581035
